,éûçè,K [ﬂC],MG10^2 [ﬂC],MG10^3 [ﬂC],MG10^4 [ﬂC],No5 [V],No6 [V],No7 [V],No8 [V],No9 [V],No10 [V],No11 [V],No12 [V]
2021/10/20,12:56:30,5.29,4.44,6.04,5.31,0,0,0,0,0,0,0,0
2021/10/20,12:56:35,5.05,5.52,5.88,5.35,0,0,0,0,0,0,0,0
2021/10/20,12:56:40,5.43,5.72,6.1,5.35,0,0,0,0,0,0,0,0
2021/10/20,12:56:45,5.29,4.44,6,5.27,0,0,0,0,0,0,0,0
2021/10/20,12:56:50,5.28,5.99,5.9,5.35,0,0,0,0,0,0,0,0
2021/10/20,12:56:55,5.63,5.61,6.11,5.3,0,0,0,0,0,0,0,0
2021/10/20,12:57:00,5.25,4.4,5.99,5.25,0,0,0,0,0,0,0,0
2021/10/20,12:57:05,4.92,5.45,5.79,5.32,0,0,0,0,0,0,0,0
2021/10/20,12:57:10,5.34,6.01,6.01,5.28,0,0,0,0,0,0,0,0
2021/10/20,12:57:15,5.69,5.6,5.99,5.25,0,0,0,0,0,0,0,0
2021/10/20,12:57:20,5.22,5.27,5.86,5.28,0,0,0,0,0,0,0,0
2021/10/20,12:57:25,5.3,6.26,5.88,5.34,0,0,0,0,0,0,0,0
2021/10/20,12:57:30,5.66,5.56,6.07,5.25,0,0,0,0,0,0,0,0
2021/10/20,12:57:35,5.3,4.47,6.03,5.31,0,0,0,0,0,0,0,0
2021/10/20,12:57:40,4.95,5.52,5.78,5.36,0,0,0,0,0,0,0,0
2021/10/20,12:57:45,5.27,6.69,5.92,5.38,0,0,0,0,0,0,0,0
2021/10/20,12:57:50,5.51,5.62,6,5.3,0,0,0,0,0,0,0,0
2021/10/20,12:57:55,5.05,5.45,5.82,5.33,0,0,0,0,0,0,0,0
2021/10/20,12:58:00,5.24,6.58,5.89,5.36,0,0,0,0,0,0,0,0
2021/10/20,12:58:05,5.58,5.62,6.11,5.27,0,0,0,0,0,0,0,0
2021/10/20,12:58:10,5.22,4.37,5.98,5.23,0,0,0,0,0,0,0,0
2021/10/20,12:58:15,4.82,5.44,5.69,5.3,0,0,0,0,0,0,0,0
2021/10/20,12:58:20,5.23,6.75,5.85,5.3,0,0,0,0,0,0,0,0
2021/10/20,12:58:25,5.35,5.4,5.92,5.19,0,0,0,0,0,0,0,0
2021/10/20,12:58:30,5.16,4.39,6.04,5.33,0,0,0,0,0,0,0,0
2021/10/20,12:58:35,5.05,5.57,5.94,5.4,0,0,0,0,0,0,0,0
2021/10/20,12:58:40,5.38,5.65,6.16,5.35,0,0,0,0,0,0,0,0
2021/10/20,12:58:45,5.16,4.37,6,5.25,0,0,0,0,0,0,0,0
2021/10/20,12:58:50,4.76,5.48,5.72,5.32,0,0,0,0,0,0,0,0
2021/10/20,12:58:55,5.15,6.74,5.95,5.33,0,0,0,0,0,0,0,0
2021/10/20,12:59:00,5.51,5.64,6.17,5.29,0,0,0,0,0,0,0,0
2021/10/20,12:59:05,5.06,4.38,5.98,5.28,0,0,0,0,0,0,0,0
2021/10/20,12:59:10,5,5.55,5.87,5.35,0,0,0,0,0,0,0,0
2021/10/20,12:59:15,5.37,5.59,6.12,5.25,0,0,0,0,0,0,0,0
2021/10/20,12:59:20,5.06,4.31,5.95,5.18,0,0,0,0,0,0,0,0
2021/10/20,12:59:25,4.73,5.43,5.72,5.26,0,0,0,0,0,0,0,0
2021/10/20,12:59:30,5.04,6.66,5.83,5.32,0,0,0,0,0,0,0,0
2021/10/20,12:59:35,5.45,5.55,6.09,5.19,0,0,0,0,0,0,0,0
2021/10/20,12:59:40,5.1,4.28,5.91,5.17,0,0,0,0,0,0,0,0
2021/10/20,12:59:45,5,5.42,5.79,5.25,0,0,0,0,0,0,0,0
2021/10/20,12:59:50,5.11,6.7,5.79,5.24,0,0,0,0,0,0,0,0
2021/10/20,12:59:55,5.3,5.44,5.86,5.13,0,0,0,0,0,0,0,0
2021/10/20,13:00:00,4.81,5.36,5.65,5.17,0,0,0,0,0,0,0,0
2021/10/20,13:00:05,5.03,6.64,5.75,5.22,0,0,0,0,0,0,0,0
2021/10/20,13:00:10,5.4,5.48,5.94,5.11,0,0,0,0,0,0,0,0
2021/10/20,13:00:15,4.61,5.42,5.65,5.23,0,0,0,0,0,0,0,0
2021/10/20,13:00:20,5.01,6.63,5.85,5.24,0,0,0,0,0,0,0,0
2021/10/20,13:00:25,5.14,5.3,5.89,5.12,0,0,0,0,0,0,0,0
2021/10/20,13:00:30,4.93,4.26,5.9,5.16,0,0,0,0,0,0,0,0
2021/10/20,13:00:35,4.79,5.35,5.77,5.23,0,0,0,0,0,0,0,0
2021/10/20,13:00:40,5.15,5.52,5.99,5.14,0,0,0,0,0,0,0,0
2021/10/20,13:00:45,4.9,4.25,5.85,5.06,0,0,0,0,0,0,0,0
2021/10/20,13:00:50,4.49,5.31,5.56,5.14,0,0,0,0,0,0,0,0
2021/10/20,13:00:55,4.88,6.44,5.75,5.2,0,0,0,0,0,0,0,0
2021/10/20,13:01:00,5.28,5.45,6,5.1,0,0,0,0,0,0,0,0
2021/10/20,13:01:05,4.88,4.16,5.91,5.16,0,0,0,0,0,0,0,0
2021/10/20,13:01:10,4.64,5.27,5.76,5.22,0,0,0,0,0,0,0,0
2021/10/20,13:01:15,4.93,5.53,6,5.18,0,0,0,0,0,0,0,0
2021/10/20,13:01:20,5.17,5.41,5.94,5.13,0,0,0,0,0,0,0,0
2021/10/20,13:01:25,4.74,5.06,5.74,5.16,0,0,0,0,0,0,0,0
2021/10/20,13:01:30,4.79,6.12,5.76,5.2,0,0,0,0,0,0,0,0
2021/10/20,13:01:35,5.25,5.45,6,5.11,0,0,0,0,0,0,0,0
2021/10/20,13:01:40,4.83,4.14,5.84,5.04,0,0,0,0,0,0,0,0
2021/10/20,13:01:45,4.47,5.26,5.56,5.11,0,0,0,0,0,0,0,0
2021/10/20,13:01:50,4.83,6.52,5.69,5.18,0,0,0,0,0,0,0,0
2021/10/20,13:01:55,5.2,5.41,5.92,5.05,0,0,0,0,0,0,0,0
2021/10/20,13:02:00,4.76,4.42,5.76,5.04,0,0,0,0,0,0,0,0
2021/10/20,13:02:05,4.71,5.45,5.67,5.12,0,0,0,0,0,0,0,0
2021/10/20,13:02:10,4.77,6.52,5.66,5.07,0,0,0,0,0,0,0,0
2021/10/20,13:02:15,4.96,5.23,5.73,4.96,0,0,0,0,0,0,0,0
2021/10/20,13:02:20,4.47,5.19,5.49,5,0,0,0,0,0,0,0,0
2021/10/20,13:02:25,4.71,6.45,5.62,5.05,0,0,0,0,0,0,0,0
2021/10/20,13:02:30,5.07,5.31,5.89,4.97,0,0,0,0,0,0,0,0
2021/10/20,13:02:35,4.79,4.07,5.69,4.89,0,0,0,0,0,0,0,0
2021/10/20,13:02:40,4.37,5.13,5.37,4.97,0,0,0,0,0,0,0,0
2021/10/20,13:02:45,4.79,6.5,5.55,5,0,0,0,0,0,0,0,0
2021/10/20,13:02:50,5.12,5.37,5.82,4.99,0,0,0,0,0,0,0,0
2021/10/20,13:02:55,4.65,4.86,5.66,5.02,0,0,0,0,0,0,0,0
2021/10/20,13:03:00,4.31,5.15,5.44,5,0,0,0,0,0,0,0,0
2021/10/20,13:03:05,4.72,6.45,5.64,5,0,0,0,0,0,0,0,0
2021/10/20,13:03:10,4.84,5.21,5.66,4.89,0,0,0,0,0,0,0,0
2021/10/20,13:03:15,4.37,5.14,5.46,4.95,0,0,0,0,0,0,0,0
2021/10/20,13:03:20,4.66,6.44,5.58,4.97,0,0,0,0,0,0,0,0
2021/10/20,13:03:25,4.24,5.11,5.36,4.92,0,0,0,0,0,0,0,0
2021/10/20,13:03:30,5.04,5.26,5.79,4.89,0,0,0,0,0,0,0,0
2021/10/20,13:03:35,4.61,6.23,5.54,4.96,0,0,0,0,0,0,0,0
2021/10/20,13:03:40,4.57,3.92,5.62,4.81,0,0,0,0,0,0,0,0
2021/10/20,13:03:45,4.66,5.29,5.69,4.85,0,0,0,0,0,0,0,0
2021/10/20,13:03:50,4.55,3.85,5.6,4.78,0,0,0,0,0,0,0,0
2021/10/20,13:03:55,4.55,6.23,5.54,4.85,0,0,0,0,0,0,0,0
2021/10/20,13:04:00,4.54,4.08,5.54,4.74,0,0,0,0,0,0,0,0
2021/10/20,13:04:05,4.11,5,5.28,4.82,0,0,0,0,0,0,0,0
2021/10/20,13:04:10,4.37,5.02,5.42,4.85,0,0,0,0,0,0,0,0
2021/10/20,13:04:15,4.68,5.15,5.62,4.75,0,0,0,0,0,0,0,0
2021/10/20,13:04:20,4.46,3.95,5.48,4.7,0,0,0,0,0,0,0,0
2021/10/20,13:04:25,4.03,4.93,5.24,4.75,0,0,0,0,0,0,0,0
2021/10/20,13:04:30,4.43,6.19,5.36,4.78,0,0,0,0,0,0,0,0
2021/10/20,13:04:35,4.85,5.14,5.68,4.81,0,0,0,0,0,0,0,0
2021/10/20,13:04:40,4.48,3.89,5.54,4.74,0,0,0,0,0,0,0,0
2021/10/20,13:04:45,4.06,4.98,5.28,4.8,0,0,0,0,0,0,0,0
2021/10/20,13:04:50,4.45,6.17,5.46,4.8,0,0,0,0,0,0,0,0
2021/10/20,13:04:55,4.6,4.94,5.48,4.69,0,0,0,0,0,0,0,0
2021/10/20,13:05:00,4.39,3.83,5.48,4.7,0,0,0,0,0,0,0,0
2021/10/20,13:05:05,4.13,4.9,5.3,4.73,0,0,0,0,0,0,0,0
2021/10/20,13:05:10,4.43,5.35,5.52,4.7,0,0,0,0,0,0,0,0
2021/10/20,13:05:15,4.41,4.05,5.42,4.62,0,0,0,0,0,0,0,0
2021/10/20,13:05:20,3.95,4.87,5.17,4.67,0,0,0,0,0,0,0,0
2021/10/20,13:05:25,4.3,4.98,5.4,4.8,0,0,0,0,0,0,0,0
2021/10/20,13:05:30,4.6,5.12,5.61,4.72,0,0,0,0,0,0,0,0
2021/10/20,13:05:35,4.38,3.85,5.48,4.71,0,0,0,0,0,0,0,0
2021/10/20,13:05:40,4.12,4.87,5.3,4.72,0,0,0,0,0,0,0,0
2021/10/20,13:05:45,4.38,5.9,5.44,4.69,0,0,0,0,0,0,0,0
2021/10/20,13:05:50,4.7,5.01,5.56,4.65,0,0,0,0,0,0,0,0
2021/10/20,13:05:55,4.29,3.77,5.41,4.62,0,0,0,0,0,0,0,0
2021/10/20,13:06:00,4.07,4.82,5.23,4.67,0,0,0,0,0,0,0,0
2021/10/20,13:06:05,4.36,5.62,5.4,4.61,0,0,0,0,0,0,0,0
2021/10/20,13:06:10,4.31,4.43,5.33,4.54,0,0,0,0,0,0,0,0
2021/10/20,13:06:15,4.22,3.89,5.34,4.57,0,0,0,0,0,0,0,0
2021/10/20,13:06:20,4.05,4.76,5.23,4.61,0,0,0,0,0,0,0,0
2021/10/20,13:06:25,4.3,4.97,5.37,4.56,0,0,0,0,0,0,0,0
2021/10/20,13:06:30,4.19,3.88,5.27,4.49,0,0,0,0,0,0,0,0
2021/10/20,13:06:35,3.82,4.72,5.08,4.53,0,0,0,0,0,0,0,0
2021/10/20,13:06:40,4.07,4.8,5.18,4.56,0,0,0,0,0,0,0,0
2021/10/20,13:06:45,4.31,4.83,5.34,4.5,0,0,0,0,0,0,0,0
2021/10/20,13:06:50,4.14,3.66,5.22,4.43,0,0,0,0,0,0,0,0
2021/10/20,13:06:55,3.73,4.67,4.98,4.47,0,0,0,0,0,0,0,0
2021/10/20,13:07:00,4.09,5.83,5.11,4.5,0,0,0,0,0,0,0,0
2021/10/20,13:07:05,4.41,4.75,5.39,4.5,0,0,0,0,0,0,0,0
2021/10/20,13:07:10,4.04,3.57,5.28,4.48,0,0,0,0,0,0,0,0
2021/10/20,13:07:15,3.67,4.57,5.04,4.52,0,0,0,0,0,0,0,0
2021/10/20,13:07:20,4.13,5.8,5.14,4.5,0,0,0,0,0,0,0,0
2021/10/20,13:07:25,4.37,4.79,5.24,4.44,0,0,0,0,0,0,0,0
2021/10/20,13:07:30,4.08,3.5,5.22,4.41,0,0,0,0,0,0,0,0
2021/10/20,13:07:35,3.64,4.62,4.96,4.45,0,0,0,0,0,0,0,0
2021/10/20,13:07:40,4.06,5.87,5.11,4.45,0,0,0,0,0,0,0,0
2021/10/20,13:07:45,4.25,4.68,5.15,4.35,0,0,0,0,0,0,0,0
2021/10/20,13:07:50,3.85,4.57,5,4.39,0,0,0,0,0,0,0,0
2021/10/20,13:07:55,3.6,4.55,4.91,4.38,0,0,0,0,0,0,0,0
2021/10/20,13:08:00,3.97,5.71,5.17,4.48,0,0,0,0,0,0,0,0
2021/10/20,13:08:05,4.08,4.53,5.19,4.39,0,0,0,0,0,0,0,0
2021/10/20,13:08:10,3.73,4.5,5.02,4.43,0,0,0,0,0,0,0,0
2021/10/20,13:08:15,3.89,5.55,5.1,4.5,0,0,0,0,0,0,0,0
2021/10/20,13:08:20,3.9,5.58,5.15,4.41,0,0,0,0,0,0,0,0
2021/10/20,13:08:25,4.03,4.45,5.13,4.34,0,0,0,0,0,0,0,0
2021/10/20,13:08:30,3.64,4.42,4.94,4.39,0,0,0,0,0,0,0,0
2021/10/20,13:08:35,3.84,5.4,5.02,4.41,0,0,0,0,0,0,0,0
2021/10/20,13:08:40,4.13,4.55,5.26,4.33,0,0,0,0,0,0,0,0
2021/10/20,13:08:45,3.97,4.44,5.08,4.26,0,0,0,0,0,0,0,0
2021/10/20,13:08:50,3.52,4.34,4.88,4.3,0,0,0,0,0,0,0,0
2021/10/20,13:08:55,3.74,5.35,4.92,4.34,0,0,0,0,0,0,0,0
2021/10/20,13:09:00,4.07,4.46,5.16,4.23,0,0,0,0,0,0,0,0
2021/10/20,13:09:05,3.71,3.23,5.02,4.15,0,0,0,0,0,0,0,0
2021/10/20,13:09:10,3.49,4.27,4.83,4.22,0,0,0,0,0,0,0,0
2021/10/20,13:09:15,3.66,5.2,4.88,4.27,0,0,0,0,0,0,0,0
2021/10/20,13:09:20,4.09,4.5,5.06,4.15,0,0,0,0,0,0,0,0
2021/10/20,13:09:25,3.74,3.28,4.92,4.09,0,0,0,0,0,0,0,0
2021/10/20,13:09:30,3.34,4.32,4.69,4.15,0,0,0,0,0,0,0,0
2021/10/20,13:09:35,3.67,4.87,4.81,4.16,0,0,0,0,0,0,0,0
2021/10/20,13:09:40,3.96,4.4,4.99,4.09,0,0,0,0,0,0,0,0
2021/10/20,13:09:45,3.61,3.18,4.94,4.11,0,0,0,0,0,0,0,0
2021/10/20,13:09:50,3.25,4.25,4.69,4.16,0,0,0,0,0,0,0,0
2021/10/20,13:09:55,3.62,5.48,4.83,4.2,0,0,0,0,0,0,0,0
2021/10/20,13:10:00,3.85,4.34,5.03,4.11,0,0,0,0,0,0,0,0
2021/10/20,13:10:05,3.58,3.15,4.87,4.06,0,0,0,0,0,0,0,0
2021/10/20,13:10:10,3.18,4.16,4.62,4.09,0,0,0,0,0,0,0,0
2021/10/20,13:10:15,3.67,5.59,4.75,4.1,0,0,0,0,0,0,0,0
2021/10/20,13:10:20,3.97,4.39,4.92,4.03,0,0,0,0,0,0,0,0
2021/10/20,13:10:25,3.6,3.19,4.82,3.96,0,0,0,0,0,0,0,0
2021/10/20,13:10:30,3.18,4.18,4.56,4.02,0,0,0,0,0,0,0,0
2021/10/20,13:10:35,3.57,5.37,4.65,4.04,0,0,0,0,0,0,0,0
2021/10/20,13:10:40,3.87,4.29,4.85,3.93,0,0,0,0,0,0,0,0
2021/10/20,13:10:45,3.47,3.05,4.75,3.91,0,0,0,0,0,0,0,0
2021/10/20,13:10:50,3.1,4.11,4.47,3.93,0,0,0,0,0,0,0,0
2021/10/20,13:10:55,3.46,5.25,4.6,3.96,0,0,0,0,0,0,0,0
2021/10/20,13:11:00,3.8,4.21,4.79,3.86,0,0,0,0,0,0,0,0
2021/10/20,13:11:05,3.42,2.92,4.65,3.81,0,0,0,0,0,0,0,0
2021/10/20,13:11:10,3.03,4.02,4.43,3.85,0,0,0,0,0,0,0,0
2021/10/20,13:11:15,3.4,5.12,4.54,3.88,0,0,0,0,0,0,0,0
2021/10/20,13:11:20,3.71,4.11,4.84,3.9,0,0,0,0,0,0,0,0
2021/10/20,13:11:25,3.36,2.92,4.67,3.81,0,0,0,0,0,0,0,0
2021/10/20,13:11:30,2.95,3.95,4.41,3.87,0,0,0,0,0,0,0,0
2021/10/20,13:11:35,3.32,5.16,4.55,3.9,0,0,0,0,0,0,0,0
2021/10/20,13:11:40,3.64,4.04,4.75,3.81,0,0,0,0,0,0,0,0
2021/10/20,13:11:45,3.25,2.83,4.59,3.76,0,0,0,0,0,0,0,0
2021/10/20,13:11:50,2.86,3.88,4.33,3.79,0,0,0,0,0,0,0,0
2021/10/20,13:11:55,3.22,5.09,4.46,3.8,0,0,0,0,0,0,0,0
2021/10/20,13:12:00,3.56,4.08,4.75,3.83,0,0,0,0,0,0,0,0
2021/10/20,13:12:05,3.28,2.82,4.62,3.81,0,0,0,0,0,0,0,0
2021/10/20,13:12:10,2.87,3.9,4.37,3.82,0,0,0,0,0,0,0,0
2021/10/20,13:12:15,3.28,5.09,4.47,3.83,0,0,0,0,0,0,0,0
2021/10/20,13:12:20,3.62,4.01,4.72,3.74,0,0,0,0,0,0,0,0
2021/10/20,13:12:25,3.16,2.69,4.57,3.69,0,0,0,0,0,0,0,0
2021/10/20,13:12:30,2.85,3.79,4.3,3.72,0,0,0,0,0,0,0,0
2021/10/20,13:12:35,3.16,4.92,4.4,3.76,0,0,0,0,0,0,0,0
2021/10/20,13:12:40,3.52,3.91,4.62,3.67,0,0,0,0,0,0,0,0
2021/10/20,13:12:45,3.09,2.71,4.47,3.6,0,0,0,0,0,0,0,0
2021/10/20,13:12:50,2.69,3.73,4.22,3.65,0,0,0,0,0,0,0,0
2021/10/20,13:12:55,3.08,5,4.32,3.68,0,0,0,0,0,0,0,0
2021/10/20,13:13:00,3.47,3.94,4.52,3.6,0,0,0,0,0,0,0,0
2021/10/20,13:13:05,3.12,2.7,4.37,3.5,0,0,0,0,0,0,0,0
2021/10/20,13:13:10,2.71,3.75,4.08,3.56,0,0,0,0,0,0,0,0
2021/10/20,13:13:15,3.11,5.04,4.26,3.63,0,0,0,0,0,0,0,0
2021/10/20,13:13:20,3.29,3.89,4.46,3.5,0,0,0,0,0,0,0,0
2021/10/20,13:13:25,3.05,2.55,4.3,3.43,0,0,0,0,0,0,0,0
2021/10/20,13:13:30,2.89,3.67,4.18,3.53,0,0,0,0,0,0,0,0
2021/10/20,13:13:35,3.12,4.01,4.33,3.45,0,0,0,0,0,0,0,0
2021/10/20,13:13:40,3.05,3.18,4.25,3.36,0,0,0,0,0,0,0,0
2021/10/20,13:13:45,2.91,2.66,4.23,3.4,0,0,0,0,0,0,0,0
2021/10/20,13:13:50,2.76,3.6,4.18,3.53,0,0,0,0,0,0,0,0
2021/10/20,13:13:55,2.94,4.01,4.36,3.48,0,0,0,0,0,0,0,0
2021/10/20,13:14:00,2.97,3.24,4.25,3.4,0,0,0,0,0,0,0,0
2021/10/20,13:14:05,2.64,3.54,4.03,3.42,0,0,0,0,0,0,0,0
2021/10/20,13:14:10,2.5,3.5,3.99,3.41,0,0,0,0,0,0,0,0
2021/10/20,13:14:15,2.85,4.76,4.16,3.41,0,0,0,0,0,0,0,0
2021/10/20,13:14:20,3.11,3.6,4.21,3.34,0,0,0,0,0,0,0,0
2021/10/20,13:14:25,2.75,2.82,4.11,3.34,0,0,0,0,0,0,0,0
2021/10/20,13:14:30,2.6,3.46,4.03,3.37,0,0,0,0,0,0,0,0
2021/10/20,13:14:35,2.75,4.82,4.12,3.46,0,0,0,0,0,0,0,0
2021/10/20,13:14:40,3.05,3.63,4.34,3.36,0,0,0,0,0,0,0,0
2021/10/20,13:14:45,2.68,2.39,4.2,3.33,0,0,0,0,0,0,0,0
2021/10/20,13:14:50,2.33,3.41,3.97,3.35,0,0,0,0,0,0,0,0
2021/10/20,13:14:55,2.68,4.61,4.09,3.33,0,0,0,0,0,0,0,0
2021/10/20,13:15:00,3.1,3.55,4.27,3.28,0,0,0,0,0,0,0,0
2021/10/20,13:15:05,2.7,2.26,4.12,3.22,0,0,0,0,0,0,0,0
2021/10/20,13:15:10,2.28,3.34,3.84,3.26,0,0,0,0,0,0,0,0
2021/10/20,13:15:15,2.63,4.54,3.94,3.28,0,0,0,0,0,0,0,0
2021/10/20,13:15:20,3.02,3.45,4.15,3.18,0,0,0,0,0,0,0,0
2021/10/20,13:15:25,2.6,2.41,3.99,3.11,0,0,0,0,0,0,0,0
2021/10/20,13:15:30,2.19,3.26,3.75,3.15,0,0,0,0,0,0,0,0
2021/10/20,13:15:35,2.55,4.43,3.88,3.19,0,0,0,0,0,0,0,0
2021/10/20,13:15:40,2.49,2.08,3.95,3.05,0,0,0,0,0,0,0,0
2021/10/20,13:15:45,2.53,4.47,3.83,3.15,0,0,0,0,0,0,0,0
2021/10/20,13:15:50,2.39,3.05,3.77,3.08,0,0,0,0,0,0,0,0
2021/10/20,13:15:55,2.48,4.28,3.87,3.05,0,0,0,0,0,0,0,0
2021/10/20,13:16:00,2.28,3.11,3.68,3.03,0,0,0,0,0,0,0,0
2021/10/20,13:16:05,2.42,4.34,3.75,3.08,0,0,0,0,0,0,0,0
2021/10/20,13:16:10,2.71,3.22,3.98,2.96,0,0,0,0,0,0,0,0
2021/10/20,13:16:15,2.35,2.11,3.89,2.99,0,0,0,0,0,0,0,0
2021/10/20,13:16:20,1.99,3.14,3.63,3.03,0,0,0,0,0,0,0,0
2021/10/20,13:16:25,2.28,4.23,3.78,3.07,0,0,0,0,0,0,0,0
2021/10/20,13:16:30,2.27,4.34,3.78,3,0,0,0,0,0,0,0,0
2021/10/20,13:16:35,2.57,3.19,3.83,2.92,0,0,0,0,0,0,0,0
2021/10/20,13:16:40,2.19,2.64,3.74,2.94,0,0,0,0,0,0,0,0
2021/10/20,13:16:45,2.06,3.05,3.65,2.95,0,0,0,0,0,0,0,0
2021/10/20,13:16:50,2.36,3.39,3.81,2.88,0,0,0,0,0,0,0,0
2021/10/20,13:16:55,2.7,3.12,3.89,2.85,0,0,0,0,0,0,0,0
2021/10/20,13:17:00,2.21,1.81,3.72,2.81,0,0,0,0,0,0,0,0
2021/10/20,13:17:05,1.82,2.92,3.42,2.82,0,0,0,0,0,0,0,0
2021/10/20,13:17:10,2.21,4.24,3.56,2.84,0,0,0,0,0,0,0,0
2021/10/20,13:17:15,2.55,3.04,3.71,2.76,0,0,0,0,0,0,0,0
2021/10/20,13:17:20,2.15,1.78,3.61,2.69,0,0,0,0,0,0,0,0
2021/10/20,13:17:25,1.78,2.83,3.34,2.74,0,0,0,0,0,0,0,0
2021/10/20,13:17:30,2.15,4.08,3.46,2.78,0,0,0,0,0,0,0,0
2021/10/20,13:17:35,2.47,2.94,3.72,2.66,0,0,0,0,0,0,0,0
2021/10/20,13:17:40,2.14,1.73,3.54,2.6,0,0,0,0,0,0,0,0
2021/10/20,13:17:45,1.95,2.82,3.35,2.66,0,0,0,0,0,0,0,0
2021/10/20,13:17:50,2.1,3.94,3.41,2.69,0,0,0,0,0,0,0,0
2021/10/20,13:17:55,2.47,2.96,3.64,2.56,0,0,0,0,0,0,0,0
2021/10/20,13:18:00,2.04,1.55,3.55,2.61,0,0,0,0,0,0,0,0
2021/10/20,13:18:05,1.93,2.66,3.35,2.65,0,0,0,0,0,0,0,0
2021/10/20,13:18:10,1.95,2.87,3.38,2.68,0,0,0,0,0,0,0,0
2021/10/20,13:18:15,2.06,2.98,3.59,2.58,0,0,0,0,0,0,0,0
2021/10/20,13:18:20,2,2.08,3.44,2.5,0,0,0,0,0,0,0,0
2021/10/20,13:18:25,1.67,2.64,3.22,2.57,0,0,0,0,0,0,0,0
2021/10/20,13:18:30,1.91,3.59,3.31,2.58,0,0,0,0,0,0,0,0
2021/10/20,13:18:35,1.91,3.96,3.29,2.55,0,0,0,0,0,0,0,0
2021/10/20,13:18:40,2.25,2.74,3.41,2.44,0,0,0,0,0,0,0,0
2021/10/20,13:18:45,1.79,1.64,3.43,2.56,0,0,0,0,0,0,0,0
2021/10/20,13:18:50,1.55,2.62,3.25,2.56,0,0,0,0,0,0,0,0
2021/10/20,13:18:55,1.82,3.7,3.4,2.53,0,0,0,0,0,0,0,0
2021/10/20,13:19:00,2.24,2.76,3.55,2.47,0,0,0,0,0,0,0,0
2021/10/20,13:19:05,1.77,1.39,3.37,2.41,0,0,0,0,0,0,0,0
2021/10/20,13:19:10,1.55,2.54,3.19,2.47,0,0,0,0,0,0,0,0
2021/10/20,13:19:15,2.11,2.66,3.48,2.41,0,0,0,0,0,0,0,0
2021/10/20,13:19:20,1.73,1.33,3.26,2.32,0,0,0,0,0,0,0,0
2021/10/20,13:19:25,1.3,2.48,2.97,2.38,0,0,0,0,0,0,0,0
2021/10/20,13:19:30,1.66,3.76,3.14,2.41,0,0,0,0,0,0,0,0
2021/10/20,13:19:35,2.05,2.57,3.42,2.31,0,0,0,0,0,0,0,0
2021/10/20,13:19:40,1.86,2.4,3.18,2.24,0,0,0,0,0,0,0,0
2021/10/20,13:19:45,1.54,2.29,3.03,2.28,0,0,0,0,0,0,0,0
2021/10/20,13:19:50,1.58,2.54,3.04,2.29,0,0,0,0,0,0,0,0
2021/10/20,13:19:55,1.77,2.57,3.25,2.21,0,0,0,0,0,0,0,0
2021/10/20,13:20:00,1.63,1.53,3.08,2.11,0,0,0,0,0,0,0,0
2021/10/20,13:20:05,1.58,1.09,3.08,2.13,0,0,0,0,0,0,0,0
2021/10/20,13:20:10,1.14,2.25,2.79,2.16,0,0,0,0,0,0,0,0
2021/10/20,13:20:15,1.54,3.62,2.9,2.17,0,0,0,0,0,0,0,0
2021/10/20,13:20:20,1.92,2.37,3.07,2.07,0,0,0,0,0,0,0,0
2021/10/20,13:20:25,1.47,1.19,3.09,2.18,0,0,0,0,0,0,0,0
2021/10/20,13:20:30,1.14,2.28,2.78,2.18,0,0,0,0,0,0,0,0
2021/10/20,13:20:35,1.57,3.48,2.94,2.2,0,0,0,0,0,0,0,0
2021/10/20,13:20:40,1.92,2.36,3.17,2.08,0,0,0,0,0,0,0,0
2021/10/20,13:20:45,1.5,1.04,2.99,2.01,0,0,0,0,0,0,0,0
2021/10/20,13:20:50,1.07,2.18,2.69,2.06,0,0,0,0,0,0,0,0
2021/10/20,13:20:55,1.31,2.18,2.83,2.08,0,0,0,0,0,0,0,0
2021/10/20,13:21:00,1.51,2.52,2.98,2.01,0,0,0,0,0,0,0,0
2021/10/20,13:21:05,1.58,2.06,2.87,1.91,0,0,0,0,0,0,0,0
2021/10/20,13:21:10,1.26,2.05,2.73,1.97,0,0,0,0,0,0,0,0
2021/10/20,13:21:15,1.31,2.24,2.86,2.1,0,0,0,0,0,0,0,0
2021/10/20,13:21:20,1.47,2.42,3.02,2.01,0,0,0,0,0,0,0,0
2021/10/20,13:21:25,1.76,2.27,3.07,1.99,0,0,0,0,0,0,0,0
2021/10/20,13:21:30,1.31,0.93,2.87,1.92,0,0,0,0,0,0,0,0
2021/10/20,13:21:35,0.84,2.05,2.58,1.96,0,0,0,0,0,0,0,0
2021/10/20,13:21:40,1.28,3.36,2.73,2,0,0,0,0,0,0,0,0
2021/10/20,13:21:45,1.65,2.19,2.95,1.89,0,0,0,0,0,0,0,0
2021/10/20,13:21:50,1.24,1.03,2.76,1.81,0,0,0,0,0,0,0,0
2021/10/20,13:21:55,0.85,2.01,2.53,1.86,0,0,0,0,0,0,0,0
2021/10/20,13:22:00,1.14,3.02,2.68,1.92,0,0,0,0,0,0,0,0
2021/10/20,13:22:05,1.38,2.06,2.87,1.81,0,0,0,0,0,0,0,0
2021/10/20,13:22:10,1.18,0.85,2.68,1.72,0,0,0,0,0,0,0,0
